title,price,content,url
2-(3)【A4ランク以上】山形牛サーロインステーキ（360g）,15000, 山形牛サーロインステーキ(180g×2枚),https://www.furusato-tax.jp/japan/prefecture/item_detail/06341/156419
北上まきさわ工房　定番詰合せ,15000, ロースハムステーキ×4p.ハーブウィンナー×2p.チーズウィンナー×2p.粗挽きウィンナー×2p,https://www.furusato-tax.jp/japan/prefecture/item_detail/03206/286260
J004伊万里牛（A5）ロースステーキ,15000, １４０ｇ×２枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/41205/157353
C-36 九州産“希少黒毛和牛”100%ハンバーグステーキ(生) たっぷり120g×6個,15000,管理番号 C-36,https://www.furusato-tax.jp/japan/prefecture/item_detail/41345/295446
A004 熟成牛肉セット【70p】,15000, サーロインステーキ（150g×2）　肩ロースすき焼き用（200ｇ）　ロース焼き肉用（200ｇ）　ロースしゃぶしゃぶ用（200ｇ）,https://www.furusato-tax.jp/japan/prefecture/item_detail/27383/132528
【E022】豊浦産活あわび300g【75pt】,15000, 約300ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/01571/354844
N009 大府市特産A5ランク黒毛和牛　特選モモステーキ　200g×２枚入り【60pt】,15000, 400g（200ｇ×2枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/23223/209235
AB-10 米沢牛と豚肉のハンバーグステーキ 150g×15個入,15000, プレーンハンバーグ150g×5個 チーズハンバーグ150g×5個 キノコハンバーグ150g×5個,https://www.furusato-tax.jp/japan/prefecture/item_detail/06202/263347
R009-2 サーロインステーキ（国産）と須崎の老舗醤油「松甘口」セット,15000, 国産和牛サーロインステーキ肉400g、須崎の老舗味噌醤油醸造場濃口醤油「松甘口」,https://www.furusato-tax.jp/japan/prefecture/item_detail/39206/217015
C-3．北出精肉店　熟成ロース&フィレステーキ肉　セット　500ｇ相当,15000, ロースステーキ肉とフィレステーキ肉　合わせて約500g,https://www.furusato-tax.jp/japan/prefecture/item_detail/27208/25954
A1501　雄武産牛肉セット（冷凍）,15000, 牛ヒレステーキ（200ｇ）×4,https://www.furusato-tax.jp/japan/prefecture/item_detail/01563/137941
B-011 サーモンロール(チーズ入),15000, 400g,https://www.furusato-tax.jp/japan/prefecture/item_detail/01235/269104
J057伊万里牛(A5)特撰モモステーキ　ボリューム満点【限定３００セット】！150g×3枚,15000, モモステーキ（150gX3枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/41205/234776
A-02 焼肉ジンギスカンセット,15000, 王様のジンギスカン(味付き)500g×1袋(オーストラリア産ラム肉使用) ラムジンギスカン(味付き)700g×2袋(オーストラリア産ラム肉使用),https://www.furusato-tax.jp/japan/prefecture/item_detail/01516/13091
G06-1 【数量限定品】 山形牛ミスジ塊肉 約700g,15000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/06321/323725
C049:極上！淡路牛の贅沢切り落とし 1.200ｇ(300g×4パック)と「みけつくにの霜降りビーフハンバーグ」5個,15000, ・極上淡路牛の切り落とし 1.200g(300g×4パック) ・ビーフハンバーグ5個　※専用保冷バッグ（5個入り650ｇ） 付属（生おろしワサビ、淡路島の藻塩PREMIUM、解凍方法と焼き方レシピ）,https://www.furusato-tax.jp/japan/prefecture/item_detail/28205/255898
C-29 最高級ブランド銘柄“佐賀牛”サーロインステーキ たっぷり220g×1枚,15000,管理番号 C-29,https://www.furusato-tax.jp/japan/prefecture/item_detail/41345/271130
C-2．北出精肉店　熟成ロースステーキ肉　500ｇ相当,15000, ロースステーキ肉　約500g,https://www.furusato-tax.jp/japan/prefecture/item_detail/27208/25951
1-15　桜屋　熊本県産・桜黒牛サーロインステーキ2枚（合計400g）,15000, 熊本県産・桜黒牛サーロインステーキ2枚（合計400g）,https://www.furusato-tax.jp/japan/prefecture/item_detail/43211/225807
AS01 地域ブランド「かながわ牛」サーロインステーキ 250g×2枚【65pt】,15000,申込 品切れ表示の場合、受付再開は翌月１日からとなります。 ※受付再開時期は前後する場合がございます。,https://www.furusato-tax.jp/japan/prefecture/item_detail/40206/189037
C013 豊後牛ハンバーグステーキ140g×6枚【55p】,15000, 140g×6枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/44341/216398
D-07 おおいた豊後牛「頂」　ステーキ食べ比べセット,15000, モモステーキ（160ｇ）×1枚、ロースステーキ（160ｇ）×1枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/44209/156647
J083伊万里牛モモステーキ,15000, 伊万里牛モモステーキ480ｇ（約120g×4枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/41205/306515
【B2-006】長崎和牛ロースステーキ200g×2枚(A4ランク以上),15000, ロースステーキ肉2枚　200g,https://www.furusato-tax.jp/japan/prefecture/item_detail/42208/128993
CC20　熊野牛 赤身ステーキ 200g×3枚【15000pt】,15000, 熊野牛ランプステーキ６００ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/30201/348804
沖縄県産豚のロースステーキセット,15000, 脂肪付きロース　150g×10枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/47362/233912
C-31 九州産“希少黒毛和牛”特選サーロインステーキ たっぷり200g×2枚,15000,管理番号 C-31,https://www.furusato-tax.jp/japan/prefecture/item_detail/41345/278346
G07 【数量限定品】 国産交雑牛もも塊肉　約1.2kg,15000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/06321/323731
A-04 王様のジンギスカンセット,15000, 王様のジンギスカン(味付き)500g×1袋(オーストラリア産ラム肉使用) 味付きホルモン500g×1袋(国内産豚肉使用) 味付き軟骨500g×1袋(アメリカ豚肉使用),https://www.furusato-tax.jp/japan/prefecture/item_detail/01516/13093
佐賀の天然醸造醤油"自然一"と玉ねぎドレッシング詰合せ S-660,15000, ・自然一醤油　300ml×１ ・自然一ぽん酢醤油　300ml×１ ・自然一だし醤油　300ml×１ ・自然一熟つゆ　300ml×１ ・玉ねぎおろしドレッシング　200ml×１ ・玉ねぎきざみドレッシング　200ml×１,https://www.furusato-tax.jp/japan/prefecture/item_detail/41001/349994
K011彩香「伊万里づくしランチコース」食事券,15000, メイン伊万里牛特選ステーキ、アミューズ、前菜、スープ、魚料理、ソルベ、パン、デザート、カフェ,https://www.furusato-tax.jp/japan/prefecture/item_detail/41205/306509
514　肉の匠が選ぶ『オリーブ豚』極選盛セット　4.0kg,15000, オリーブ豚モモスライス５００ｇ オリーブ豚モモ一口カツ用５００ｇ オリーブ豚モモ角切り５００ｇ オリーブ豚ローススライス５００ｇ オリーブ豚ローステキ１００ｇ×５枚 オリーブ豚バラスライス５００ｇ オリーブ豚ウデ切落し５００ｇ オリーブ豚モモ・ウデミンチ５００ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/37341/358857
AU03 紀州ビーフ葵(A４・A５厳選) サーロインステーキ４００g入り【15000pt】,15000, ２００g×２入り（真空トレーパック）,https://www.furusato-tax.jp/japan/prefecture/item_detail/30201/290959
No.005 雫石牛ロース　ステーキ用A,15000, 130g×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/03301/253496
D-06 おおいた豊後牛「頂」　モモステーキ3枚,15000, モモステーキ（160ｇ）×3枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/44209/156646
B-010 サーモンロール,15000, 400g,https://www.furusato-tax.jp/japan/prefecture/item_detail/01235/269103
北上まきさわ工房　ロースハムステーキセット,15000, ロースハムステーキ80g×4p.チーズもちフランク（60g×3）×2p.絹挽きフランク（50g×3）×2p,https://www.furusato-tax.jp/japan/prefecture/item_detail/03206/286262
D-04 豊後・米仕上牛ロース・ヒレステーキセットC,15000, ロースステーキ200ｇ×1、ヒレステーキ100ｇ×1,https://www.furusato-tax.jp/japan/prefecture/item_detail/44209/156644
【B2-034】松浦食肉組合厳選Ａ4ランク以上長崎和牛ロースステーキ200ｇ×2枚（ステーキソース付）,15000, 長崎和牛ロースステーキ200ｇ×2枚、ステーキソース20ｇ2袋  ※画像はイメージです。,https://www.furusato-tax.jp/japan/prefecture/item_detail/42208/225712
G14 【数量限定品】 国産交雑牛サイコロステーキ&カルビ（焼肉用） 約1.0kg,15000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/06321/323809
赤城どりモモステーキ,15000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/10210/123901
マザー牧場　入場券＆お食事＆ソフトクリーム(ペアチケット),15000, 2人分,https://www.furusato-tax.jp/japan/prefecture/item_detail/12226/213287
AP07 広島県産黒毛和牛肩ロースステーキ500g,60, 広島県産黒毛和牛肩ロース（ステーキ）250g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/34211/279806
53-65 ◆【最高ランク5等級】国産黒毛和牛ヒレステーキとカルビ薄切りセット,15000, ・5等級国産黒毛和牛ヒレステーキ(150ｇ) ・5等級国産黒毛和牛カルビ薄切り(300g),https://www.furusato-tax.jp/japan/prefecture/item_detail/46220/369296
B'-203．甲州ワインビーフ カタロース焼肉用800g オリジナル焼肉のたれ1本付,15000, 甲州ワインビーフ　カタロース焼肉用800ｇ オリジナル焼肉のたれ1本,https://www.furusato-tax.jp/japan/prefecture/item_detail/19213/290545
雫石牛ロース ステーキ用,15000, 雫石牛ロース　ステーキ用130g×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/22210/345111
旨み抜群！鹿児島黒毛和牛サイコロステーキセット,15000,申込 通年,https://www.furusato-tax.jp/japan/prefecture/item_detail/46404/367491
B-023 北海道いしかりバーガーFCオリジナルハンバーグ,15000, [120g×4]×2パック,https://www.furusato-tax.jp/japan/prefecture/item_detail/01235/269116
【十勝産】十勝ハーブ牛サーロインステーキ,15000, 2枚で400g,https://www.furusato-tax.jp/japan/prefecture/item_detail/01633/210548
【N003】　おやま和牛ステーキ串とコロッケ・メンチのよくばりセット【30pt】,15000, おやま和牛ステーキ串（70ｇ×2本）×2袋　・　こだわりのたれ「極」300ml　・　おやま和牛コロッケ　4ケ×1袋　・　おやま和牛入りメンチ　3ヶ×1袋,https://www.furusato-tax.jp/japan/prefecture/item_detail/09208/118976
1201.イベリコ豚プレミアム骨付きロースステーキ,16000, イベリコ豚骨付きロースステーキ　5枚　計６００ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/33586/327737
K172 長崎和牛ヒレ･サーロインステーキ【800pt】,16000, 長崎和牛(A4等級以上)ヒレステーキ(130g)､サーロインステーキ(180g) [発送日から14日],https://www.furusato-tax.jp/japan/prefecture/item_detail/42202/281103
A039　秘伝の焼肉たれ付・九州産黒毛和牛食べ比べセット,16000, ・赤身もも肉　1パック、ヒウチ薄切り　1パック、ミスジ　1パック、リブロース・サイコロステーキ　1パック ＊お肉は全て九州産　合計５００g　（賞味期限　加工日より90日） ・秘伝・焼肉のたれ　１００ml　（賞味期限　製造日より30日）,https://www.furusato-tax.jp/japan/prefecture/item_detail/40203/234442
D004とちぎ和牛・前日光和牛（モモステーキ200ｇ2枚）【40p】,16000, モモステーキ200ｇ2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/09203/68311
P011　宗谷牛サーロインステーキ肉　約180ｇ×２枚【16000pt】,16000, 約180ｇ×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/08235/244140
【T004】【友好都市／秋田県横手市からの贈り物】笑子豚ステーキ【32pt】,16000, ロース、肩ロース　６００ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/08226/224297
CC14 熊野牛　ステーキバラエティセットミニ【16000pt】,16000, 熊野牛ロースステーキ２００ｇ×１枚、熊野牛ヒレステーキ１５０ｇ×１枚、熊野牛ランプステーキ２００ｇ×１枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/30201/348792
UG01 長崎和牛　サーロインステーキ　【40pt】,16000, 約300ｇ（サーロインステーキ2枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/42213/26445
土佐和牛（約500g）,17000, 土佐和牛　（約５００g） ※焼肉・すき焼き・ステーキ用お肉など時期により部位や量が変わりますが、どの部位でもおすすめの一品です。部位の指定はできません。,https://www.furusato-tax.jp/japan/prefecture/item_detail/39403/19843
土佐あかうし （約500g）,17000, 土佐あかうし ※焼肉・すき焼き用お肉など時期により部位や量が変わりますが、どの部位でもおすすめの一品です。部位の指定はできません。,https://www.furusato-tax.jp/japan/prefecture/item_detail/39403/19837
【N-1】佐賀県産黒毛和牛（ロースステーキ200g×2枚）,17000, 200ｇ×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/41425/352050
イベリコ豚プレミアム骨付きステーキBBQセット,17000, イベリコ豚特上ロース　100ｇ イベリコ豚特上カルビ　100ｇ イベリコ豚タン　50ｇ イベリコ豚中落ロース　100ｇ イベリコ豚骨付きロースステーキ　5枚　600ｇ 原産国：スペイン 保存方法：冷凍,https://www.furusato-tax.jp/japan/prefecture/item_detail/21504/369739
N006 近江牛ステーキ　2枚 【9.000p】,18000, 近江牛サーロインステーキ　180g×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/25204/17752
【AV01】黒毛和牛100％使用手作りオールビーフ生ハンバーグ【54pt】,18000, 黒毛和牛生ハンバーグステーキ（170g×10枚入）,https://www.furusato-tax.jp/japan/prefecture/item_detail/27227/272160
【BD65】【数量限定】豊後牛【頂】ハンバーグセット120ｇ×10個【18.000pt】,18000, 特製ハンバーグ120ｇ×10個 ステーキソース10個,https://www.furusato-tax.jp/japan/prefecture/item_detail/44205/211723
【M021】　鹿児島県産黒毛和牛ステーキ用 【45pt】,18000, サーロインステーキ150g×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/46303/207106
【DP13】豊後牛サーロインステーキ　180g×2枚【18.000pt】,18000, 180g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/44205/288438
【CQ03】豊後牛肉　サーロインステーキ【18.000pt】,18000, 400g（2枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/44205/211728
P706 鹿児島県産黒毛姫牛ランプステーキ5枚セット【18.000pt】,18000, 鹿児島県産黒毛姫牛 ランプ120ｇ×５枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/46502/313694
M113 佐世保857ハンバーグステーキセットB【900pt】,18000, 佐世保857ハンバーグステーキ(調理済)10(各140g)､万能レモンステーキソース2(各256ml) [製造日から60日],https://www.furusato-tax.jp/japan/prefecture/item_detail/42202/214719
【O-3】佐賀県産黒毛和牛（ロース）焼肉用　450g,19000, 450ｇ（リブロース・サーロイン使用）,https://www.furusato-tax.jp/japan/prefecture/item_detail/41425/352054
5-06いぶさな牛（竹の谷蔓牛×但馬牛系和牛）焼肉セット【消費ﾎﾟｲﾝﾄ200pt】,200, いぶさな牛（竹の谷蔓牛×但馬牛系和牛）焼肉（バラ250g、モモ300g、カタ400g）,https://www.furusato-tax.jp/japan/prefecture/item_detail/45405/333972
E22-4.9月度 竹中水産の八幡浜発！「アワビ三昧」中シリーズ2,20000, アワビ　（内400ｇ前後から450g前後） ２個から３個が目安です。,https://www.furusato-tax.jp/japan/prefecture/item_detail/38204/370311
No18 特選和牛＜焼肉薩摩平野幸一之牛＞サーロインステーキ(180g×2),20000, 牛サーロイン180g×2枚長崎県産,https://www.furusato-tax.jp/japan/prefecture/item_detail/27211/237857
天然大ぶり「あわびの煮貝」　2個,20000, 80g×2個,https://www.furusato-tax.jp/japan/prefecture/item_detail/19210/352278
［Ta201-B056］【愛犬用】（無添加・無着色）エゾ鹿ステーキ12個セット,20000, エゾ鹿ステーキ44ｇ個装×12個（528ｇ相当）,https://www.furusato-tax.jp/japan/prefecture/item_detail/01206/352913
C780 大田原和牛オリジナルハンバーグ５枚入り【20000pt】,20000, 150ｇ×5枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/09210/350938
［Ki101-B065］アンガスビーフお任せセット,20000, 一例・・・リブロースすき焼き用500ｇとサーロインステーキ200g2枚等,https://www.furusato-tax.jp/japan/prefecture/item_detail/01206/368622
AB45 近江牛 ステーキ用(肩ロース180g×2)【10.000pt】,20000, 180g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/25204/342934
B-50 桑原鋳工　鋳物製　ステーキ皿４枚セット,20000,  鋳物製ステーキ皿×４枚 内寸：横205mm×縦125mm 外寸：横240mm×縦130mm 高さ：150mm 重さ：0.9ｋｇ ※写真は１枚ですが、実際には同じステーキ皿を４枚お届けとなります。,https://www.furusato-tax.jp/japan/prefecture/item_detail/24205/359155
D-69 九州産“希少黒毛和牛”特選ロースステーキ たっぷり300g,20000,管理番号 D-69,https://www.furusato-tax.jp/japan/prefecture/item_detail/41345/351957
145_hn ＜みやざき和牛ロースステーキ900g＞2か月以内出荷,20000, 【みやざき和牛ロースステーキ】150g×6,https://www.furusato-tax.jp/japan/prefecture/item_detail/45401/369740
No.138 イベリコ豚プレミアム骨付きステーキBBQセット　計約950g 【4pt】,20000, イベリコ豚特上ロース　約100g イベリコ豚特上カルビ　約100g イベリコ豚タン　約50g イベリコ豚中落ロース　約100g イベリコ豚骨付きステーキ　約600g,https://www.furusato-tax.jp/japan/prefecture/item_detail/29425/327929
Z011 最高級和牛を焼くための南部鉄器ステーキ皿,9000, 新ステーキ皿中：W26.6×D16.2×H2.4cm・本体1.2kg　＜IH調理器（100V）対応＞　※専用ハンドル・木台付き,https://www.furusato-tax.jp/japan/prefecture/item_detail/03215/367964
［旬-5］長崎和牛ロースステーキセット 440ｇ,10000,  ・長崎和牛ロースステーキセット 220ｇ×2枚　※2枚で440ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/42203/186730
C-6.長崎和牛サーロインステーキ肉（225g×2枚）,20000, 約225g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/42321/120156
No.2005 鹿児島県産 黒毛和牛 サーロインステーキ,20000, 鹿児島県産黒毛和牛サーロインステーキ　200ｇ×2（Ａ4等級）,https://www.furusato-tax.jp/japan/prefecture/item_detail/46490/357189
AF17 もりおか短角牛モモステーキ　100ｇ×4枚【10p】,20000, もりおか短角牛モモステーキ　100ｇ×4枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/03201/205695
信州飯田のブランド豚「幻豚」 焼肉用バラ肉&肩ロースステーキ(合計2kg)セット,20000, 幻豚 バラ肉500g×2パック 幻豚 肩ロースステーキ(約100g×5枚)×2パック 原材料:豚肉 賞味期限:約4ヶ月,https://www.furusato-tax.jp/japan/prefecture/item_detail/20205/257174
M-80 野田精肉店厳選黒毛和牛ステーキ（380グラム）,20000, ステーキ（190グラム×２枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/40226/296918
202-冷凍.尾花沢牛ｻｰﾛｲﾝｽﾃｰｷ　220g×3枚,20000, 冷凍 尾花沢牛サーロインステーキ　220g×3枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/06212/178846
2-18【増量！2セット分】三崎港まぐろ 超人気の希少部位！大集合セット,20000, 大カマ400g×2パック　・ホホ肉300g×2パック・アゴ身300g×2パック ・テール ステーキ150g×4枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/14210/303885
【B43001】黒毛和牛Ｌボーンステーキ大迫力の550ｇ,20000, 鹿児島県産黒毛和牛Ｌボーンステーキ550ｇ以上,https://www.furusato-tax.jp/japan/prefecture/item_detail/46492/368447
D10 岩手こだわり和牛　胡四の牛王　ロースステーキ用,20000, 岩手県産黒毛和牛　200ｇ×２枚入り,https://www.furusato-tax.jp/japan/prefecture/item_detail/03205/306046
ボロニア風ソーセージ＆焼豚セット【赤井川 美米豚（みらいとん）】,20000, ボロニア風ソーセージ（プレーン）  ：400g×１本 ボロニア風ソーセージ（和風たれ味）  ：400g×１本 味噌焼豚  ：250g×１袋 しょう油焼豚  ：250g×１袋,https://www.furusato-tax.jp/japan/prefecture/item_detail/01409/227252
Ｃ【425-729】　近江牛ハンバーグ　１０個,20000, 近江牛ハンバーグ　100g×10個,https://www.furusato-tax.jp/japan/prefecture/item_detail/25425/343999
A021 【黒毛和牛】びらとり和牛セットA サーロインステーキ用180g×2枚、肩すき焼き用500g,20000, サーロインステーキ用180g×2枚、肩すき焼き用500g,https://www.furusato-tax.jp/japan/prefecture/item_detail/01602/292093
A0313自社牧場直送加古川和牛サーロインステーキ（2枚）,20000, 200ｇｘ2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/28210/302053
［O101-B005］【これぞ北海道産 極上赤身肉】阿寒モルト牛サーロインステーキA 230g×3枚,20000, サーロインスライス　230ｇ×3枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/01206/348064
No.043 佐賀牛ハンバーグ・錦雲豚味噌漬けセット,20000, ・佐賀牛ハンバーグ150g×5枚 ソース付き ・大分県産錦雲豚味噌漬け（豚肩ロース肉西京風みそ150g×3枚、豚モモ肉うまか味噌150g×4枚） 賞味期限：180日,https://www.furusato-tax.jp/japan/prefecture/item_detail/40341/307844
No.078 国産黒毛和牛サーロインステーキ　500g,20000, 500g 賞味期限：3日 特記事項：お届け前に出荷元からご連絡させていただきます。 ※離島エリアにお住まいの方からは、ご希望をいただいても配達が出来かねますので、ご注意ください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/34208/263858
No.019 佐賀牛ハンバーグ・錦雲豚味噌漬けセット,20000, 佐賀牛ハンバーグ　150g×5枚 大分県産錦雲豚みそ漬け（豚肩ロース肉西京風みそ　150g×3枚、豚モモ肉うまか味噌　150g×4）,https://www.furusato-tax.jp/japan/prefecture/item_detail/40344/316577
【黒毛和牛】八幡平牛肉肩ロースすき焼き・しゃぶしゃぶ用　400g,20000, 八幡平牛肩ロースすき焼き・しゃぶしゃぶ用400g,https://www.furusato-tax.jp/japan/prefecture/item_detail/03214/331646
J117 Ａ5伊万里牛肩薄切り・薄切りステーキ,20000, Ａ5　伊万里牛肩薄切り400ｇ・薄切りステーキ400ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/41205/344922
甲州ワインビーフ　サーロインステーキ,20000, 180g×4枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/19210/352277
K164 長崎和牛ローススライスレモンステーキ用(ソース付)【1.000pt】,20000, 長崎和牛ロースレモンステーキ(4等級)(350g)､自慢のレモンステーキソース付 [製造日から30日],https://www.furusato-tax.jp/japan/prefecture/item_detail/42202/281145
20-5 牛と豚のステーキとハンバーグセット,20000, ビーフステーキ用(約200g) ポークステーキ用(約130g) 各2枚 手作りビーフハンバーグ(120g2個入) 手作りポークハンバーグ(120g2個入) 各3パック,https://www.furusato-tax.jp/japan/prefecture/item_detail/01219/168282
【T014】　56F014　ボーノポークぎふ詰合せ,20000, しゃぶしゃぶ用（ロース200g、肩ロース200g、モモ200g、バラ200g、ぽんしゃぶのたれ170g、ごましゃぶのたれ170g） ステーキ用（ロース5枚（計500g）、肩ロース5枚（計500g）、ステーキソース160g×2）   賞味期限:冷凍で30日,https://www.furusato-tax.jp/japan/prefecture/item_detail/21209/152361
C57 甲州ワインビーフセット,20000, 重量：1ｋｇ（サーロインステーキ200ｇ×2枚、上バラカルビ焼肉用600ｇ）,https://www.furusato-tax.jp/japan/prefecture/item_detail/19211/295095
B32 イベリコ豚プレミアム骨付きロースステーキ,20000, イベリコ豚骨付きロースステーキ５枚　600g,https://www.furusato-tax.jp/japan/prefecture/item_detail/27221/371962
No17 特選和牛＜焼肉薩摩平野幸一之牛＞ミニステーキ(400g),20000, 牛ロース400g長崎県産,https://www.furusato-tax.jp/japan/prefecture/item_detail/27211/237856
愛媛の自然の恵みをいっぱい受けて育った丹精牛！伊予牛『絹の味』黒毛和牛　ステーキ用　250g×2枚,20000, サーロインステーキ250gX2枚又は、リブロースステーキ250gX２枚　浜千鶏ムネハム１枚(サービス品）,https://www.furusato-tax.jp/japan/prefecture/item_detail/38205/306952
20-28 北海道ハーブ牛ロースステーキ(640g),20000, ハーブ牛(ロースステーキ用) (160g×2枚)2パック 【原産地】紋別市 【加工・製造地】江別市,https://www.furusato-tax.jp/japan/prefecture/item_detail/01219/312356
K163 長崎和牛モモスライスレモンステーキ(ソース付)【1.000pt】,20000, 長崎和牛モモレモンステーキ(4等級)(500g)､自慢のレモンステーキソース付 [製造日から30日],https://www.furusato-tax.jp/japan/prefecture/item_detail/42202/281144
(216) トレタコース食事券&フラワーパーク入場券（2名）,20000, 茨城県フラワーパーク食事券　2名分 トレタディナー/ランチ食事券　2名分（コース内容：八郷の恵みの前菜・季節の野菜のスープ・弓豚のミートソースパスタ・メイン料理1品（石岡銘柄ポークのグリル パセリソース，イワナの玄米リゾット包み焼き，八郷牛のステーキ(80g)）・デザート盛り合わせ・コーヒーor紅茶,https://www.furusato-tax.jp/japan/prefecture/item_detail/08205/372899
那須郡司豚&那須の名店シェフのお墨付きハンバーグセット,20000, 那須郡司豚ローススライス〔250g×2P/栃木県那須塩原市〕 那須郡司豚バラスライス〔250g×3P/栃木県那須塩原市〕 那須郡司豚カタロース〔250g×1P/栃木県那須塩原市〕 那須の名店シェフのお墨付きハンバーグ〔160g×2P/栃木県那須塩原市〕 <原材料> 【那須郡司豚ロース&バラ】豚肉 【那須の名店シェフのお墨付きハンバーグ】国産豚肉(栃木県産)　国産牛肉(栃木県産)　玉葱　卵　パン粉　国産豚脂肪　国産牛脂肪　ケチャップ　中濃ソース　食塩　香辛料 【ステーキソース】醤油　ぶどう糖果糖液糖　りんご果汁　ワイン　玉葱　米発酵調味料　レモン果汁　魚介エキス　にんにく　香辛料　醸造酢　酵母エキス　野菜エキス　植物油　調味料(アミノ酸等)　増粘剤(キサンタン)　香料(原料一部に小麦、乳成分、ごま、大豆、りんごを含む) <注意事項> ・冷凍便でのお届けとなります。 ・冷凍にて保存してください。 ・開封後はお早めにお召し上がりください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/09213/291531
D-19 宇部牛　サーロインステーキ,20000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/35202/148473
B33 イベリコ豚肩ロースステーキ,20000, イベリコ豚肩ロースステーキ５枚　500g,https://www.furusato-tax.jp/japan/prefecture/item_detail/27221/371963
J017 神戸菊水・黒毛和牛サーロインステーキ用【200ｇ×2枚】【95p】,20000, 400g,https://www.furusato-tax.jp/japan/prefecture/item_detail/27383/151469
［213］ひとまい牛セット　Ｅ,20000,  ひとまい牛ロースステーキ（250g）×1 ひとまい牛しゃぶしゃぶ用（300g）×1 ひとまい牛ローストビーフ（250g）×1 ひとまい牛ハンバーグ（100g）×5 （冷凍）,https://www.furusato-tax.jp/japan/prefecture/item_detail/01636/274627
52-55 ◆【A5ランク】坊津黒牛サーロイン　ステーキ用,20000, ・A5ランク坊津黒牛サーロイン　2枚（約400g） 坊津コラボで釜炊き塩「坊津の華」8gもつけます！,https://www.furusato-tax.jp/japan/prefecture/item_detail/46220/369277
【C003】【九州産ブランド黒毛和牛】筑穂牛ロースステーキ（150g×2）,20000, 約150g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/40205/275166
G005 熊野牛　ロースステーキ【160g×2】【80p】,20000, ロースステーキ160g×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/27383/151363
【DP17】豊後牛サーロインステーキ　200g×2枚【20.000pt】,20000, 200g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/44205/288442
B13 旭志牛焼肉＆ステーキセット,20000, 旭志牛モモ焼肉用300g、旭志牛ロース160g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/43210/289632
0006　特選くじら豪華３点セット,80, 塩くじら300ｇ、濃厚ベーコン200ｇ、赤肉200ｇ 事業者：丸宗,https://www.furusato-tax.jp/japan/prefecture/item_detail/42211/302509
0086　幻の五島牛　（特選）　サーロインステーキ２枚セット,100, 五島牛サーロイン220g×２枚 事業者：ニク勝,https://www.furusato-tax.jp/japan/prefecture/item_detail/42211/302597
572 必見！！鹿児島県産黒毛和牛A5ランクサーロインステーキ230g×3枚　【10.000pt】,10000, A5鹿児島県産黒毛和牛サーロインステーキ230g×3枚  賞味期限：製造日から3ヶ月,https://www.furusato-tax.jp/japan/prefecture/item_detail/46203/316653
